Date,Product,Demand,Inventory
2022-05-27,Product B,78,16
2022-05-27,Product C,141,81
2022-05-28,Product A,113,42
2022-05-28,Product B,107,4
2022-05-28,Product C,182,19
2022-05-29,Product A,72,45
2022-05-29,Product B,130,42
2022-05-29,Product C,170,79
2022-05-30,Product A,99,45
2022-05-30,Product B,108,51
2022-05-30,Product C,102,28
2022-05-31,Product A,174,80
2022-05-31,Product B,162,71
2022-05-31,Product C,149,62
2022-06-01,Product A,113,66
2022-06-01,Product B,127,40
2022-06-01,Product C,119,89
2022-06-02,Product A,184,58
2022-06-02,Product B,106,31
2022-06-02,Product C,103,15
2022-06-03,Product A,167,19
2022-06-03,Product B,106,36
2022-06-03,Product C,65,71
2022-06-04,Product A,146,45
2022-06-04,Product B,57,44
2022-06-04,Product C,153,60
2022-06-05,Product A,70,91
2022-06-05,Product B,79,16
2022-06-05,Product C,69,98
2022-06-06,Product A,162,39
2022-06-06,Product B,179,89
2022-06-06,Product C,121,8
2022-06-07,Product A,200,48
2022-06-07,Product B,105,19
2022-06-07,Product C,169,98
2022-06-08,Product A,85,39
2022-06-08,Product B,172,31
2022-06-08,Product C,81,98
2022-06-09,Product A,61,88
2022-06-09,Product B,67,62
2022-06-09,Product C,90,61
2022-06-10,Product A,118,84
2022-06-10,Product B,56,74
2022-06-10,Product C,196,72
2022-06-11,Product A,139,41
2022-06-11,Product B,180,51
2022-06-11,Product C,119,90
2022-06-12,Product A,127,22
2022-06-12,Product B,115,52
2022-06-12,Product C,114,14
2022-06-13,Product A,117,24
2022-06-13,Product B,93,9
2022-06-13,Product C,159,86
2022-06-14,Product A,138,2
2022-06-14,Product B,91,55
2022-06-14,Product C,113,10
2022-06-15,Product A,195,91
2022-06-15,Product B,131,51
2022-06-15,Product C,132,54
2022-06-16,Product A,135,80
2022-06-16,Product B,156,19
2022-06-16,Product C,146,70
2022-06-17,Product A,56,78
2022-06-17,Product B,95,43
2022-06-17,Product C,60,65
2022-06-18,Product A,122,75
2022-06-18,Product B,77,32
2022-06-18,Product C,86,21
2022-06-19,Product A,50,21
2022-06-19,Product B,197,18
2022-06-19,Product C,148,31
2022-06-20,Product A,140,46
2022-06-20,Product B,154,47
2022-06-20,Product C,117,65
2022-06-21,Product A,160,99
2022-06-21,Product B,196,19
2022-06-21,Product C,161,72
2022-06-22,Product A,179,64
2022-06-22,Product B,115,46
2022-06-22,Product C,86,80
2022-06-23,Product A,117,62
2022-06-23,Product B,171,29
2022-06-23,Product C,62,81
2022-06-24,Product A,75,24
2022-06-24,Product B,177,23
2022-06-24,Product C,81,92
2022-06-25,Product A,78,26
2022-06-25,Product B,66,77
2022-06-25,Product C,111,62
2022-06-26,Product A,173,53
2022-06-26,Product B,101,11
2022-06-26,Product C,181,44
2022-06-27,Product A,98,70
2022-06-27,Product B,158,7
2022-06-27,Product C,120,56
2022-06-28,Product A,71,70
2022-06-28,Product B,170,64
2022-06-28,Product C,187,89
2022-06-29,Product A,73,37
2022-06-29,Product B,194,72
2022-06-29,Product C,169,22
2022-06-30,Product A,186,37
2022-06-30,Product B,98,91
2022-06-30,Product C,60,31
2022-07-01,Product A,165,94
2022-07-01,Product B,76,85
2022-07-01,Product C,159,76
2022-07-02,Product A,75,3
2022-07-02,Product B,109,46
2022-07-02,Product C,83,11
2022-07-03,Product A,104,93
2022-07-03,Product B,118,50
2022-07-03,Product C,91,31
2022-07-04,Product A,197,16
2022-07-04,Product B,144,72
2022-07-04,Product C,189,24
2022-07-05,Product A,147,53
2022-07-05,Product B,109,75
2022-07-05,Product C,124,31
2022-07-06,Product A,78,34
2022-07-06,Product B,87,14
2022-07-06,Product C,83,46
2022-07-07,Product A,72,95
2022-07-07,Product B,189,20
2022-07-07,Product C,175,16
2022-07-08,Product A,175,18
2022-07-08,Product B,66,2
2022-07-08,Product C,184,58
2022-07-09,Product A,164,23
2022-07-09,Product B,116,28
2022-07-09,Product C,189,34
2022-07-10,Product A,93,48
2022-07-10,Product B,117,2
2022-07-10,Product C,149,45
2022-07-11,Product A,83,4
2022-07-11,Product B,68,82
2022-07-11,Product C,112,21
2022-07-12,Product A,65,48
2022-07-12,Product B,199,86
2022-07-12,Product C,78,29
2022-07-13,Product A,200,83
2022-07-13,Product B,69,57
2022-07-13,Product C,67,44
2022-07-14,Product A,75,14
2022-07-14,Product B,168,71
2022-07-14,Product C,119,41
2022-07-15,Product A,141,87
2022-07-15,Product B,80,38
2022-07-15,Product C,178,46
2022-07-16,Product A,74,5
2022-07-16,Product B,55,68
2022-07-16,Product C,100,66
2022-07-17,Product A,70,99
2022-07-17,Product B,63,86
2022-07-17,Product C,137,23
2022-07-18,Product A,104,42
2022-07-18,Product B,129,0
2022-07-18,Product C,131,4
2022-07-19,Product A,122,89
2022-07-19,Product B,52,74
2022-07-19,Product C,146,68
2022-07-20,Product A,73,71
2022-07-20,Product B,146,91
2022-07-20,Product C,75,84
2022-07-21,Product A,122,66
2022-07-21,Product B,138,92
2022-07-21,Product C,82,54
2022-07-22,Product A,187,49
2022-07-22,Product B,161,16
2022-07-22,Product C,148,55
2022-07-23,Product A,77,52
2022-07-23,Product B,65,58
2022-07-23,Product C,110,78
2022-07-24,Product A,80,82
2022-07-24,Product B,140,74
2022-07-24,Product C,53,31
2022-07-25,Product A,61,13
2022-07-25,Product B,108,37
2022-07-25,Product C,114,14
2022-07-26,Product A,59,25
2022-07-26,Product B,165,22
2022-07-26,Product C,58,99
2022-07-27,Product A,112,19
2022-07-27,Product B,190,70
2022-07-27,Product C,88,28
2022-07-28,Product A,122,69
2022-07-28,Product B,65,96
2022-07-28,Product C,162,67
2022-07-29,Product A,137,97
2022-07-29,Product B,176,6
2022-07-29,Product C,117,34
2022-07-30,Product A,173,68
2022-07-30,Product B,80,12
2022-07-30,Product C,98,3
2022-07-31,Product A,136,78
2022-07-31,Product B,67,24
2022-07-31,Product C,104,34
2022-08-01,Product A,129,7
2022-08-01,Product B,115,1
2022-08-01,Product C,134,36
2022-08-02,Product A,185,95
2022-08-02,Product B,119,72
2022-08-02,Product C,196,99
2022-08-03,Product A,135,1
2022-08-03,Product B,189,7
2022-08-03,Product C,51,27
2022-08-04,Product A,80,33
2022-08-04,Product B,188,45
2022-08-04,Product C,144,55
2022-08-05,Product A,100,58
2022-08-05,Product B,110,58
2022-08-05,Product C,72,54
2022-08-06,Product A,177,11
2022-08-06,Product B,114,15
2022-08-06,Product C,160,37
2022-08-07,Product A,148,32
2022-08-07,Product B,195,50
2022-08-07,Product C,194,4
2022-08-08,Product A,154,86
2022-08-08,Product B,125,60
2022-08-08,Product C,138,27
2022-08-09,Product A,133,63
2022-08-09,Product B,164,30
2022-08-09,Product C,145,75
2022-08-10,Product A,199,36
2022-08-10,Product B,76,38
2022-08-10,Product C,58,84
2022-08-11,Product A,179,79
2022-08-11,Product B,120,78
2022-08-11,Product C,176,10
2022-08-12,Product A,55,49
2022-08-12,Product B,186,4
2022-08-12,Product C,177,61
2022-08-13,Product A,118,54
2022-08-13,Product B,133,83
2022-08-13,Product C,126,90
2022-08-14,Product A,117,71
2022-08-14,Product B,143,17
2022-08-14,Product C,133,39
2022-08-15,Product A,56,4
2022-08-15,Product B,108,21
2022-08-15,Product C,103,99
2022-08-16,Product A,140,6
2022-08-16,Product B,113,44
2022-08-16,Product C,156,28
2022-08-17,Product A,179,11
2022-08-17,Product B,167,31
2022-08-17,Product C,90,67
2022-08-18,Product A,82,97
2022-08-18,Product B,147,76
2022-08-18,Product C,74,88
2022-08-19,Product A,88,10
2022-08-19,Product B,158,91
2022-08-19,Product C,61,62
2022-08-20,Product A,185,67
2022-08-20,Product B,170,68
2022-08-20,Product C,167,41
2022-08-21,Product A,61,47
2022-08-21,Product B,56,10
2022-08-21,Product C,156,90
2022-08-22,Product A,189,8
2022-08-22,Product B,128,2
2022-08-22,Product C,138,46
2022-08-23,Product A,72,48
2022-08-23,Product B,183,4
2022-08-23,Product C,194,54
2022-08-24,Product A,71,7
2022-08-24,Product B,72,96
2022-08-24,Product C,171,4
2022-08-25,Product A,183,30
2022-08-25,Product B,61,18
2022-08-25,Product C,87,9
2022-08-26,Product A,112,77
2022-08-26,Product B,154,48
2022-08-26,Product C,68,52
2022-08-27,Product A,178,7
2022-08-27,Product B,109,29
2022-08-27,Product C,57,86
2022-08-28,Product A,63,31
2022-08-28,Product B,57,49
2022-08-28,Product C,122,54
2022-08-29,Product A,196,16
2022-08-29,Product B,170,85
2022-08-29,Product C,188,93
2022-08-30,Product A,145,79
2022-08-30,Product B,100,3
2022-08-30,Product C,156,45
2022-08-31,Product A,171,28
2022-08-31,Product B,140,94
2022-08-31,Product C,181,11
2022-09-01,Product A,161,3
2022-09-01,Product B,76,44
2022-09-01,Product C,100,27
2022-09-02,Product A,96,22
2022-09-02,Product B,85,31
2022-09-02,Product C,166,57
2022-09-03,Product A,66,37
2022-09-03,Product B,157,7
2022-09-03,Product C,187,42
2022-09-04,Product A,131,59
2022-09-04,Product B,153,80
2022-09-04,Product C,65,71
2022-09-05,Product A,145,5
2022-09-05,Product B,87,65
2022-09-05,Product C,98,27
2022-09-06,Product A,182,66
2022-09-06,Product B,189,84
2022-09-06,Product C,138,81
2022-09-07,Product A,130,54
2022-09-07,Product B,200,22
2022-09-07,Product C,151,67
2022-09-08,Product A,87,0
2022-09-08,Product B,164,15
2022-09-08,Product C,52,2
2022-09-09,Product A,115,38
2022-09-09,Product B,69,13
2022-09-09,Product C,192,40
2022-09-10,Product A,110,78
2022-09-10,Product B,164,86
2022-09-10,Product C,144,81
2022-09-11,Product A,84,41
2022-09-11,Product B,115,32
2022-09-11,Product C,168,40
2022-09-12,Product A,132,56
2022-09-12,Product B,87,41
2022-09-12,Product C,54,90
2022-09-13,Product A,159,52
2022-09-13,Product B,173,29
2022-09-13,Product C,134,19
2022-09-14,Product A,53,61
2022-09-14,Product B,83,16
2022-09-14,Product C,163,24
2022-09-15,Product A,156,8
2022-09-15,Product B,152,56
2022-09-15,Product C,124,63
2022-09-16,Product A,110,95
2022-09-16,Product B,50,80
2022-09-16,Product C,65,23
2022-09-17,Product A,173,13
2022-09-17,Product B,77,32
2022-09-17,Product C,143,60
2022-09-18,Product A,102,30
2022-09-18,Product B,191,76
2022-09-18,Product C,83,39
2022-09-19,Product A,191,24
2022-09-19,Product B,50,87
2022-09-19,Product C,117,39
2022-09-20,Product A,199,87
2022-09-20,Product B,157,17
2022-09-20,Product C,184,96
2022-09-21,Product A,192,56
2022-09-21,Product B,52,29
2022-09-21,Product C,193,97
2022-09-22,Product A,104,79
2022-09-22,Product B,89,95
2022-09-22,Product C,186,65
2022-09-23,Product A,157,77
2022-09-23,Product B,170,99
2022-09-23,Product C,117,53
2022-09-24,Product A,134,58
2022-09-24,Product B,136,7
2022-09-24,Product C,90,36
2022-09-25,Product A,173,91
2022-09-25,Product B,81,56
2022-09-25,Product C,82,9
2022-09-26,Product A,117,4
2022-09-26,Product B,57,69
2022-09-26,Product C,101,18
2022-09-27,Product A,188,70
2022-09-27,Product B,198,3
2022-09-27,Product C,151,72
2022-09-28,Product A,63,15
2022-09-28,Product B,161,41
2022-09-28,Product C,192,60
2022-09-29,Product A,141,15
2022-09-29,Product B,65,89
2022-09-29,Product C,63,21
2022-09-30,Product A,183,68
2022-09-30,Product B,174,26
2022-09-30,Product C,123,55
2022-10-01,Product A,82,27
2022-10-01,Product B,186,45
2022-10-01,Product C,128,87
2022-10-02,Product A,94,50
2022-10-02,Product B,56,27
2022-10-02,Product C,186,0
2022-10-03,Product A,175,16
2022-10-03,Product B,145,66
2022-10-03,Product C,95,72
2022-10-04,Product A,68,73
2022-10-04,Product B,120,85
2022-10-04,Product C,183,84
2022-10-05,Product A,73,70
2022-10-05,Product B,199,84
2022-10-05,Product C,55,19
2022-10-06,Product A,123,99
2022-10-06,Product B,151,6
2022-10-06,Product C,134,81
2022-10-07,Product A,183,99
2022-10-07,Product B,190,23
2022-10-07,Product C,59,83
2022-10-08,Product A,83,84
2022-10-08,Product B,120,18
2022-10-08,Product C,68,88
2022-10-09,Product A,86,7
2022-10-09,Product B,109,53
2022-10-09,Product C,66,45
2022-10-10,Product A,91,30
2022-10-10,Product B,69,77
2022-10-10,Product C,59,77
2022-10-11,Product A,69,1
2022-10-11,Product B,138,75
2022-10-11,Product C,157,9
2022-10-12,Product A,65,91
2022-10-12,Product B,60,14
2022-10-12,Product C,149,53
2022-10-13,Product A,123,29
2022-10-13,Product B,171,33
2022-10-13,Product C,79,83
2022-10-14,Product A,116,67
2022-10-14,Product B,160,77
2022-10-14,Product C,147,85
2022-10-15,Product A,163,57
2022-10-15,Product B,62,81
2022-10-15,Product C,197,29
2022-10-16,Product A,77,50
2022-10-16,Product B,150,82
2022-10-16,Product C,187,70
2022-10-17,Product A,87,67
2022-10-17,Product B,96,73
2022-10-17,Product C,151,28
2022-10-18,Product A,160,53
2022-10-18,Product B,159,48
2022-10-18,Product C,158,0
2022-10-19,Product A,152,92
2022-10-19,Product B,145,97
2022-10-19,Product C,187,13
2022-10-20,Product A,56,13
2022-10-20,Product B,51,39
2022-10-20,Product C,82,82
2022-10-21,Product A,93,74
2022-10-21,Product B,187,10
2022-10-21,Product C,166,18
2022-10-22,Product A,157,7
2022-10-22,Product B,192,21
2022-10-22,Product C,75,38
2022-10-23,Product A,136,78
2022-10-23,Product B,84,6
2022-10-23,Product C,123,18
2022-10-24,Product A,182,63
2022-10-24,Product B,162,13
2022-10-24,Product C,133,90
2022-10-25,Product A,84,1
2022-10-25,Product B,64,70
2022-10-25,Product C,197,48
2022-10-26,Product A,132,89
2022-10-26,Product B,161,29
2022-10-26,Product C,76,83
2022-10-27,Product A,113,31
2022-10-27,Product B,134,38
2022-10-27,Product C,80,83
2022-10-28,Product A,144,96
2022-10-28,Product B,170,4
2022-10-28,Product C,95,84
2022-10-29,Product A,136,7
2022-10-29,Product B,98,69
2022-10-29,Product C,163,16
2022-10-30,Product A,144,44
2022-10-30,Product B,103,22
2022-10-30,Product C,193,80
2022-10-31,Product A,96,26
2022-10-31,Product B,165,62
2022-10-31,Product C,124,21
2022-11-01,Product A,113,42
2022-11-01,Product B,116,60
2022-11-01,Product C,96,3
2022-11-02,Product A,78,69
2022-11-02,Product B,189,78
2022-11-02,Product C,64,38
2022-11-03,Product A,131,32
2022-11-03,Product B,191,25
2022-11-03,Product C,70,91
2022-11-04,Product A,153,2
2022-11-04,Product B,100,70
2022-11-04,Product C,123,79
2022-11-05,Product A,194,16
2022-11-05,Product B,159,24
2022-11-05,Product C,169,94
2022-11-06,Product A,115,29
2022-11-06,Product B,63,94
2022-11-06,Product C,148,46
2022-11-07,Product A,70,45
2022-11-07,Product B,136,24
2022-11-07,Product C,95,91
2022-11-08,Product A,156,29
2022-11-08,Product B,123,50
2022-11-08,Product C,155,58
2022-11-09,Product A,57,72
2022-11-09,Product B,114,96
2022-11-09,Product C,103,51
2022-11-10,Product A,140,28
2022-11-10,Product B,62,68
2022-11-10,Product C,199,40
2022-11-11,Product A,64,24
2022-11-11,Product B,53,91
2022-11-11,Product C,134,48
2022-11-12,Product A,154,68
2022-11-12,Product B,62,49
2022-11-12,Product C,119,38
2022-11-13,Product A,105,60
2022-11-13,Product B,89,44
2022-11-13,Product C,176,44
2022-11-14,Product A,68,81
2022-11-14,Product B,154,93
2022-11-14,Product C,123,68
2022-11-15,Product A,106,1
2022-11-15,Product B,107,95
2022-11-15,Product C,80,94
2022-11-16,Product A,102,22
2022-11-16,Product B,123,68
2022-11-16,Product C,142,76
2022-11-17,Product A,174,29
2022-11-17,Product B,138,86
2022-11-17,Product C,149,44
2022-11-18,Product A,173,35
2022-11-18,Product B,193,92
2022-11-18,Product C,158,2
2022-11-19,Product A,177,3
2022-11-19,Product B,111,58
2022-11-19,Product C,145,38
2022-11-20,Product A,136,76
2022-11-20,Product B,77,38
2022-11-20,Product C,126,43
2022-11-21,Product A,89,97
2022-11-21,Product B,184,44
2022-11-21,Product C,168,42
2022-11-22,Product A,172,50
2022-11-22,Product B,126,78
2022-11-22,Product C,134,1
2022-11-23,Product A,106,31
2022-11-23,Product B,51,41
2022-11-23,Product C,76,85
2022-11-24,Product A,184,60
2022-11-24,Product B,81,49
2022-11-24,Product C,187,24
2022-11-25,Product A,108,92
2022-11-25,Product B,60,52
2022-11-25,Product C,77,20
2022-11-26,Product A,73,35
2022-11-26,Product B,66,79
2022-11-26,Product C,112,44
2022-11-27,Product A,165,16
2022-11-27,Product B,114,30
2022-11-27,Product C,177,16
2022-11-28,Product A,186,96
2022-11-28,Product B,80,40
2022-11-28,Product C,115,26
2022-11-29,Product A,162,38
2022-11-29,Product B,82,54
2022-11-29,Product C,75,69
2022-11-30,Product A,184,54
2022-11-30,Product B,81,60
2022-11-30,Product C,93,85
2022-12-01,Product A,95,25
2022-12-01,Product B,54,90
2022-12-01,Product C,124,78
2022-12-02,Product A,60,18
2022-12-02,Product B,125,99
2022-12-02,Product C,136,35
2022-12-03,Product A,103,48
2022-12-03,Product B,119,8
2022-12-03,Product C,139,50
2022-12-04,Product A,158,52
2022-12-04,Product B,168,14
2022-12-04,Product C,154,17
2022-12-05,Product A,197,35
2022-12-05,Product B,171,24
2022-12-05,Product C,128,66
2022-12-06,Product A,180,15
2022-12-06,Product B,52,53
2022-12-06,Product C,66,76
2022-12-07,Product A,162,11
2022-12-07,Product B,63,30
2022-12-07,Product C,93,35
2022-12-08,Product A,96,49
2022-12-08,Product B,72,57
2022-12-08,Product C,113,67
2022-12-09,Product A,74,94
2022-12-09,Product B,195,68
2022-12-09,Product C,59,60
2022-12-10,Product A,72,95
2022-12-10,Product B,113,77
2022-12-10,Product C,161,74
2022-12-11,Product A,53,22
2022-12-11,Product B,145,53
2022-12-11,Product C,70,90
2022-12-12,Product A,61,52
2022-12-12,Product B,114,68
2022-12-12,Product C,133,40
2022-12-13,Product A,77,36
2022-12-13,Product B,169,43
2022-12-13,Product C,105,15
2022-12-14,Product A,183,57
2022-12-14,Product B,76,74
2022-12-14,Product C,178,38
2022-12-15,Product A,155,27
2022-12-15,Product B,70,63
2022-12-15,Product C,121,76
2022-12-16,Product A,68,27
2022-12-16,Product B,93,4
2022-12-16,Product C,71,43
2022-12-17,Product A,140,81
2022-12-17,Product B,145,70
2022-12-17,Product C,165,41
2022-12-18,Product A,191,52
2022-12-18,Product B,108,80
2022-12-18,Product C,167,15
2022-12-19,Product A,175,8
2022-12-19,Product B,127,35
2022-12-19,Product C,116,82
2022-12-20,Product A,173,85
2022-12-20,Product B,160,6
2022-12-20,Product C,81,31
2022-12-21,Product A,55,1
2022-12-21,Product B,96,6
2022-12-21,Product C,176,58
2022-12-22,Product A,110,18
2022-12-22,Product B,120,94
2022-12-22,Product C,190,65
2022-12-23,Product A,195,21
2022-12-23,Product B,60,28
2022-12-23,Product C,117,64
2022-12-24,Product A,97,41
2022-12-24,Product B,164,44
2022-12-24,Product C,139,89
2022-12-25,Product A,61,20
2022-12-25,Product B,66,11
2022-12-25,Product C,73,36
2022-12-26,Product A,169,94
2022-12-26,Product B,62,64
2022-12-26,Product C,197,13
2022-12-27,Product A,52,70
2022-12-27,Product B,111,85
2022-12-27,Product C,114,17
2022-12-28,Product A,50,21
2022-12-28,Product B,86,87
2022-12-28,Product C,187,85
2022-12-29,Product A,105,68
2022-12-29,Product B,129,92
2022-12-29,Product C,50,19
2022-12-30,Product A,126,68
2022-12-30,Product B,125,69
2022-12-30,Product C,148,26
2022-12-31,Product A,54,58
2022-12-31,Product B,58,39
2022-12-31,Product C,155,82
